obec,url,municipality_kod
Chraštice,{https://gis.kr-stredocesky.cz/docs/reg/%DAZEMN%CD%20PL%C1NOV%C1N%CD%20NA%20%DAROVNI%20OBCE/Pribram_256/540358_Chra%9Atice/01_%DAzemn%ED_pl%E1n/01_ORIGIN%C1LY/540358_UP_2021_Chrastice_ORG/00_%DAP_Chra%9Atice_TEXT.pdf},540358.0
Jablonná,{https://gis.kr-stredocesky.cz/docs/reg/%DAZEMN%CD%20PL%C1NOV%C1N%CD%20NA%20%DAROVNI%20OBCE/Pribram_256/540374_Jablonn%E1/01_%DAzemn%ED_pl%E1n/01_ORIGIN%C1LY/540374_UP_PRV_STAV_02_2025_Jablonna_ORG/540374_text.pdf},540374.0
Svépravice,{https://gispbox.kr-vysocina.cz/ost/filebox/ug_file.php?upload_modul=table&_set_sess_cache_limit_=1&FILE_ID=18554},598763.0
Martinice u Onšova,{https://gispbox.kr-vysocina.cz/ost/filebox/ug_file.php?upload_modul=table&_set_sess_cache_limit_=1&FILE_ID=14363},561347.0
Jince,{https://gis.kr-stredocesky.cz/docs/reg/%DAZEMN%CD%20PL%C1NOV%C1N%CD%20NA%20%DAROVNI%20OBCE/Pribram_256/540404_Jince/01_%DAzemn%ED_pl%E1n/01_ORIGIN%C1LY/540404_UP_PRV_STAV_02_2023_Jince_ORG/UP_Jince_uz_po_zm2_N0_textova_cast.pdf},540404.0
Staré Hodějovice,{https://twist-gp.kraj-jihocesky.gov.cz/ost/filebox/ug_file.php?upload_modul=table&_set_sess_cache_limit_=1&FILE_ID=55992},545074.0
Horní Cerekev,{https://gispbox.kr-vysocina.cz/ost/filebox/ug_file.php?upload_modul=table&_set_sess_cache_limit_=1&FILE_ID=29255},547913.0
Kamýk nad Vltavou,{https://gis.kr-stredocesky.cz/docs/reg/%DAZEMN%CD%20PL%C1NOV%C1N%CD%20NA%20%DAROVNI%20OBCE/Pribram_256/540439_Kam%FDk_nad_Vltavou/01_%DAzemn%ED_pl%E1n/01_ORIGIN%C1LY/540439_UP_PRV_STAV_02_2025_Kamyk_nad_Vltavou_ORG/540439_text.pdf},540439.0
Všemyslice,{https://twist-gp.kraj-jihocesky.gov.cz/ost/filebox/ug_file.php?upload_modul=table&_set_sess_cache_limit_=1&FILE_ID=61016},545287.0
Včelnička,{https://gispbox.kr-vysocina.cz/ost/filebox/ug_file.php?upload_modul=table&_set_sess_cache_limit_=1&FILE_ID=20756},549002.0
Kozárovice,{https://gis.kr-stredocesky.cz/docs/reg/%DAZEMN%CD%20PL%C1NOV%C1N%CD%20NA%20%DAROVNI%20OBCE/Pribram_256/540536_Koz%E1rovice/01_%DAzemn%ED_pl%E1n/01_ORIGIN%C1LY/540536_UP_PRV_STAV_03_2023_Kozarovice_ORG/UP_Kozarovice_uz_po_zm3_00_textova_cast.pdf},540536.0
Křešín,{https://gis.kr-stredocesky.cz/docs/reg/%DAZEMN%CD%20PL%C1NOV%C1N%CD%20NA%20%DAROVNI%20OBCE/Pribram_256/540587_K%F8e%9A%EDn/01_%DAzemn%ED_pl%E1n/01_ORIGIN%C1LY/540587_UP_PRV_STAV_01_2023_Kresin_ORG/01_%DApln%E9%20zn%ECn%ED%20%DAP%20K%F8e%9A%EDn%20po%20vyd%E1n%ED%20zm.%20%E8.%201_TEXT.pdf},540587.0
Hranice,{https://twist-gp.kraj-jihocesky.gov.cz/ost/filebox/ug_file.php?upload_modul=table&_set_sess_cache_limit_=1&FILE_ID=42661},544540.0
Vokov,{https://gispbox.kr-vysocina.cz/ost/filebox/ug_file.php?upload_modul=table&_set_sess_cache_limit_=1&FILE_ID=14693},599239.0
Dehtáře,{https://gispbox.kr-vysocina.cz/ost/filebox/ug_file.php?upload_modul=table&_set_sess_cache_limit_=1&FILE_ID=16724},561924.0
Roudné,{https://twist-gp.kraj-jihocesky.gov.cz/ost/filebox/ug_file.php?upload_modul=table&_set_sess_cache_limit_=1&FILE_ID=64169},544973.0
Bácovice,{https://gispbox.kr-vysocina.cz/ost/filebox/ug_file.php?upload_modul=table&_set_sess_cache_limit_=1&FILE_ID=16683},561118.0
Obory,{https://gis.kr-stredocesky.cz/docs/reg/%DAZEMN%CD%20PL%C1NOV%C1N%CD%20NA%20%DAROVNI%20OBCE/Pribram_256/540943_Obory/01_%DAzemn%ED_pl%E1n/01_ORIGIN%C1LY/540943_UP_2011_Obory_ORG/uzemni-plan-textova-cast.pdf},540943.0
Pečice,{https://gis.kr-stredocesky.cz/docs/reg/%DAZEMN%CD%20PL%C1NOV%C1N%CD%20NA%20%DAROVNI%20OBCE/Pribram_256/541028_Pe%E8ice/01_%DAzemn%ED_pl%E1n/01_ORIGIN%C1LY/541028_UP_PRV_STAV_02a_a_02b_2024_Pecice_ORG/541028_text.pdf},541028.0
Mladošovice,{https://twist-gp.kraj-jihocesky.gov.cz/ost/filebox/ug_file.php?upload_modul=table&_set_sess_cache_limit_=1&FILE_ID=33318},544817.0
Bohdalín,{https://gispbox.kr-vysocina.cz/ost/filebox/ug_file.php?upload_modul=table&_set_sess_cache_limit_=1&FILE_ID=13634},547549.0
Onšov,{https://gispbox.kr-vysocina.cz/ost/filebox/ug_file.php?upload_modul=table&_set_sess_cache_limit_=1&FILE_ID=14461},548502.0
Zahájí,{https://twist-gp.kraj-jihocesky.gov.cz/ost/filebox/ug_file.php?upload_modul=table&_set_sess_cache_limit_=1&FILE_ID=27079},536016.0
Pičín,{https://gis.kr-stredocesky.cz/docs/reg/%DAZEMN%CD%20PL%C1NOV%C1N%CD%20NA%20%DAROVNI%20OBCE/Pribram_256/541052_Pi%E8%EDn/01_%DAzemn%ED_pl%E1n/01_ORIGIN%C1LY/541052_UP_2022_Picin_ORG/00_%DAP_Pi%E8%EDn_TEXT.pdf},541052.0
Zhořec,{https://gispbox.kr-vysocina.cz/ost/filebox/ug_file.php?upload_modul=table&_set_sess_cache_limit_=1&FILE_ID=1192},561363.0
Petříkov,{https://twist-gp.kraj-jihocesky.gov.cz/ost/filebox/ug_file.php?upload_modul=table&_set_sess_cache_limit_=1&FILE_ID=55343},535699.0
Lukavec,{https://gispbox.kr-vysocina.cz/ost/filebox/ug_file.php?upload_modul=table&_set_sess_cache_limit_=1&FILE_ID=43883},548332.0
Chyšná,{https://gispbox.kr-vysocina.cz/ost/filebox/ug_file.php?upload_modul=table&_set_sess_cache_limit_=1&FILE_ID=13760},561321.0
Krasíkovice,{https://gispbox.kr-vysocina.cz/ost/filebox/ug_file.php?upload_modul=table&_set_sess_cache_limit_=1&FILE_ID=21633},561371.0
Sádek,{https://gis.kr-stredocesky.cz/docs/reg/%DAZEMN%CD%20PL%C1NOV%C1N%CD%20NA%20%DAROVNI%20OBCE/Pribram_256/541273_S%E1dek/01_%DAzemn%ED_pl%E1n/01_ORIGIN%C1LY/541273_UP_PRV_STAV_02_2018_Sadek_ORG/00_UP_Sadek_uplne-zneni_TEXT.pdf},541273.0
Těchobuz,{https://gispbox.kr-vysocina.cz/ost/filebox/ug_file.php?upload_modul=table&_set_sess_cache_limit_=1&FILE_ID=1290},561355.0
Smolotely,{https://gis.kr-stredocesky.cz/docs/reg/%DAZEMN%CD%20PL%C1NOV%C1N%CD%20NA%20%DAROVNI%20OBCE/Pribram_256/541311_Smolotely/01_%DAzemn%ED_pl%E1n/01_ORIGIN%C1LY/541311_UP_PRV_STAV_01_2025_Smolotely_ORG/541311_text%20%282%29.pdf},541311.0
Nová Buková,{https://gispbox.kr-vysocina.cz/ost/filebox/ug_file.php?upload_modul=table&_set_sess_cache_limit_=1&FILE_ID=16808},561177.0
Moraveč,{https://gispbox.kr-vysocina.cz/ost/filebox/ug_file.php?upload_modul=table&_set_sess_cache_limit_=1&FILE_ID=31154},548405.0
Suchodol,{https://gis.kr-stredocesky.cz/docs/reg/%DAZEMN%CD%20PL%C1NOV%C1N%CD%20NA%20%DAROVNI%20OBCE/Pribram_256/541371_Suchodol/01_%DAzemn%ED_pl%E1n/01_ORIGIN%C1LY/541371_UP_PRV_STAV_01_2013_Suchodol_ORG/z1-vydany-suchodol-a-text-a3.pdf},541371.0
Věžná,{https://gispbox.kr-vysocina.cz/ost/filebox/ug_file.php?upload_modul=table&_set_sess_cache_limit_=1&FILE_ID=796},549061.0
Tochovice,{https://gis.kr-stredocesky.cz/docs/reg/%DAZEMN%CD%20PL%C1NOV%C1N%CD%20NA%20%DAROVNI%20OBCE/Pribram_256/541427_Tochovice/02_%DAzemn%ED_pl%E1n-zm%ECna/541427_UP_ZM_01_2022_Tochovice_ORG/Z1%20Tochovice_text.pdf},541427.0
Chýstovice,{https://gispbox.kr-vysocina.cz/ost/filebox/ug_file.php?upload_modul=table&_set_sess_cache_limit_=1&FILE_ID=30496},561339.0
Pacov,{https://gispbox.kr-vysocina.cz/ost/filebox/ug_file.php?upload_modul=table&_set_sess_cache_limit_=1&FILE_ID=791},548511.0
Třebsko,{https://gis.kr-stredocesky.cz/docs/reg/%DAZEMN%CD%20PL%C1NOV%C1N%CD%20NA%20%DAROVNI%20OBCE/Pribram_256/541451_T%F8ebsko/01_%DAzemn%ED_pl%E1n/01_ORIGIN%C1LY/541451_UP_2019_Trebsko_ORG/UP_T%F8ebsko_textov%E1_%E8%E1st.pdf},541451.0
Věšín,{https://gis.kr-stredocesky.cz/docs/reg/%DAZEMN%CD%20PL%C1NOV%C1N%CD%20NA%20%DAROVNI%20OBCE/Pribram_256/541508_V%EC%9A%EDn/01_%DAzemn%ED_pl%E1n/01_ORIGIN%C1LY/541508_UP_2022_Vesin_ORG/0_Text_V%EC%9A%EDn.pdf},541508.0
Mnich,{https://gispbox.kr-vysocina.cz/ost/filebox/ug_file.php?upload_modul=table&_set_sess_cache_limit_=1&FILE_ID=35680},548391.0
Višňová,{https://gis.kr-stredocesky.cz/docs/reg/%DAZEMN%CD%20PL%C1NOV%C1N%CD%20NA%20%DAROVNI%20OBCE/Pribram_256/541516_Vi%9A%F2ov%E1/01_%DAzemn%ED_pl%E1n/01_ORIGIN%C1LY/541516_UP_PRV_STAV_01_2022_Visnova_ORG/UZ_po_Z1_UP_Visnova_541516_text.pdf},541516.0
Volenice,{https://gis.kr-stredocesky.cz/docs/reg/%DAZEMN%CD%20PL%C1NOV%C1N%CD%20NA%20%DAROVNI%20OBCE/Pribram_256/541524_Volenice/01_%DAzemn%ED_pl%E1n/01_ORIGIN%C1LY/541524_UP_PRV_STAV_02_2022_Volenice_ORG/UZ_UP_Volenice_po_Zm2-text.pdf},541524.0
Leskovice,{https://gispbox.kr-vysocina.cz/ost/filebox/ug_file.php?upload_modul=table&_set_sess_cache_limit_=1&FILE_ID=16784},548235.0
Libkova Voda,{https://gispbox.kr-vysocina.cz/ost/filebox/ug_file.php?upload_modul=table&_set_sess_cache_limit_=1&FILE_ID=44279},598721.0
Nestrašovice,{https://gis.kr-stredocesky.cz/docs/reg/%DAZEMN%CD%20PL%C1NOV%C1N%CD%20NA%20%DAROVNI%20OBCE/Pribram_256/564222_Nestra%9Aovice/01_%DAzemn%ED_pl%E1n/01_ORIGIN%C1LY/564222_UP_PRV_STAV_01_Nestrasovice_ORG/Nestra%9Aovice%20%DAP%20%FApln%E9%20zn%ECn%ED%20po%20Z1%20-%20TEXT.pdf},564222.0
Chrást,{https://gis.kr-stredocesky.cz/docs/reg/%DAZEMN%CD%20PL%C1NOV%C1N%CD%20NA%20%DAROVNI%20OBCE/Pribram_256/564249_Chr%E1st/01_%DAzemn%ED_pl%E1n/01_ORIGIN%C1LY/564249_UP_2020_Chrast_ORG/Chr%E1st%20%DAP_text.pdf},564249.0
Horčápsko,{https://gis.kr-stredocesky.cz/docs/reg/%DAZEMN%CD%20PL%C1NOV%C1N%CD%20NA%20%DAROVNI%20OBCE/Pribram_256/564257_Hor%E8%E1psko/02_%DAzemn%ED_pl%E1n-zm%ECna/564257_UP_ZM_01_2023_Horcapsko_ORG/Hor%E8%E1psko%20ZM1_text.pdf},564257.0
Lazsko,{https://gis.kr-stredocesky.cz/docs/reg/%DAZEMN%CD%20PL%C1NOV%C1N%CD%20NA%20%DAROVNI%20OBCE/Pribram_256/564346_Lazsko/01_%DAzemn%ED_pl%E1n/01_ORIGIN%C1LY/564346_UP_2022_Lazsko_ORG/UP_Lazsko_00a_textova_cast_vyrok.pdf},564346.0
Radětice,{https://gis.kr-stredocesky.cz/docs/reg/%DAZEMN%CD%20PL%C1NOV%C1N%CD%20NA%20%DAROVNI%20OBCE/Pribram_256/564389_Rad%ECtice/01_%DAzemn%ED_pl%E1n/01_ORIGIN%C1LY/564389_UP_2019_Radetice_ORG/00_%DAP_Rad%ECtice_TEXT.pdf},564389.0
Cetyně,{https://gis.kr-stredocesky.cz/docs/reg/%DAZEMN%CD%20PL%C1NOV%C1N%CD%20NA%20%DAROVNI%20OBCE/Pribram_256/564419_Cetyn%EC/01_%DAzemn%ED_pl%E1n/01_ORIGIN%C1LY/564419_UP_2017_Cetyne_ORG/Cetyn%EC%20-%20text.pdf},564419.0
Narysov,{https://gis.kr-stredocesky.cz/docs/reg/%DAZEMN%CD%20PL%C1NOV%C1N%CD%20NA%20%DAROVNI%20OBCE/Pribram_256/564478_Narysov/02_%DAzemn%ED_pl%E1n-zm%ECna/564478_UP_ZM_04__Narysov_ORG/Narysov_%DAPnO_zm%ECna%20%E8.4_n%E1vrh_TEXT.pdf},564478.0
Podlesí,{https://gis.kr-stredocesky.cz/docs/reg/%DAZEMN%CD%20PL%C1NOV%C1N%CD%20NA%20%DAROVNI%20OBCE/Pribram_256/564486_Podles%ED/01_%DAzemn%ED_pl%E1n/01_ORIGIN%C1LY/564486_UP_PRV_STAV_01_2019_Podlesi_ORG/00_%DAP_Podles%ED_%FApln%E9_zn%ECn%ED_po_ZM1_TEXT.pdf},564486.0
Dubno,{https://gis.kr-stredocesky.cz/docs/reg/%DAZEMN%CD%20PL%C1NOV%C1N%CD%20NA%20%DAROVNI%20OBCE/Pribram_256/564508_Dubno/01_%DAzemn%ED_pl%E1n/01_ORIGIN%C1LY/564508_UP_PRV_STAV_03_2021_Dubno_ORG/Dubno%20%DAZ%20po%20Z3%20%DAP%2C%20TEXTOV%C1%20%C8%C1ST.pdf},564508.0
Nepomuk,{https://gis.kr-stredocesky.cz/docs/reg/%DAZEMN%CD%20PL%C1NOV%C1N%CD%20NA%20%DAROVNI%20OBCE/Pribram_256/564524_Nepomuk/02_%DAzemn%ED_pl%E1n-zm%ECna/564524_UP_ZM_03_2021_Nepomuk_ORG/Nepomuk%20Z3%20%DAP%20text.pdf},564524.0
Hlubyně,{https://gis.kr-stredocesky.cz/docs/reg/%DAZEMN%CD%20PL%C1NOV%C1N%CD%20NA%20%DAROVNI%20OBCE/Pribram_256/564605_Hlubyn%EC/01_%DAzemn%ED_pl%E1n/01_ORIGIN%C1LY/564605_UP_2024_Hlubyne_ORG/564605_text.pdf},564605.0
Dubenec,{https://gis.kr-stredocesky.cz/docs/reg/%DAZEMN%CD%20PL%C1NOV%C1N%CD%20NA%20%DAROVNI%20OBCE/Pribram_256/598381_Dubenec/01_%DAzemn%ED_pl%E1n/01_ORIGIN%C1LY/598381_UP_2020_Dubenec_ORG/00_%DAP_Dubenec_TEXT.pdf},598381.0
Háje,{https://gis.kr-stredocesky.cz/docs/reg/%DAZEMN%CD%20PL%C1NOV%C1N%CD%20NA%20%DAROVNI%20OBCE/Pribram_256/598402_H%E1je/01_%DAzemn%ED_pl%E1n/01_ORIGIN%C1LY/598402_UP_PRV_STAV_01_2022_Haje_ORG/UP_H%E1je_text_UZ_po_Zm1.pdf},598402.0
Lhota u Příbramě,{https://gis.kr-stredocesky.cz/docs/reg/%DAZEMN%CD%20PL%C1NOV%C1N%CD%20NA%20%DAROVNI%20OBCE/Pribram_256/598411_Lhota_u_P%F8%EDbram%EC/01_%DAzemn%ED_pl%E1n/01_ORIGIN%C1LY/598411_UP_2020_Lhota_u_Pribrame_ORG/00_%DAP_Lhota%20u%20P%F8%EDbram%EC_TEXT.pdf},598411.0
Trhové Dušníky,{https://gis.kr-stredocesky.cz/docs/reg/%DAZEMN%CD%20PL%C1NOV%C1N%CD%20NA%20%DAROVNI%20OBCE/Pribram_256/598429_Trhov%E9_Du%9An%EDky/01_%DAzemn%ED_pl%E1n/01_ORIGIN%C1LY/598429_UP_PRV_STAV_01_2021_Trhove_Dusniky_ORG/00_%DAP_Trhov%E9%20Du%9An%EDky_%FApln%E9%20zn%ECn%ED%20po%20vyd%E1n%ED%20ZM1_TEXT.pdf},598429.0
Hředle,{https://gis.kr-stredocesky.cz/docs/reg/%DAZEMN%CD%20PL%C1NOV%C1N%CD%20NA%20%DAROVNI%20OBCE/Rakovnik_272/541770_H%F8edle/01_%DAzemn%ED_pl%E1n/01_ORIGIN%C1LY/541770_UP_PRV_STAV_02_2023_Hredle_ORG/%DAP%20v%FDrokov%E1%20%E8%E1st%20text%20Z2_%FApln%E9%20zn%ECn%ED_final.pdf},541770.0
Jesenice,{https://gis.kr-stredocesky.cz/docs/reg/%DAZEMN%CD%20PL%C1NOV%C1N%CD%20NA%20%DAROVNI%20OBCE/Rakovnik_272/541834_Jesenice/01_%DAzemn%ED_pl%E1n/01_ORIGIN%C1LY/541834_UP_2012_Jesenice_ORG/0%20Textov%E1%20%E8%E1st_OOP.pdf},541834.0
Krupá,{https://gis.kr-stredocesky.cz/docs/reg/%DAZEMN%CD%20PL%C1NOV%C1N%CD%20NA%20%DAROVNI%20OBCE/Rakovnik_272/541966_Krup%E1/01_%DAzemn%ED_pl%E1n/01_ORIGIN%C1LY/541966_UP_2014_Krupa_ORG/krupa_text_vyrok.pdf},541966.0
Mšecké Žehrovice,{https://gis.kr-stredocesky.cz/docs/reg/%DAZEMN%CD%20PL%C1NOV%C1N%CD%20NA%20%DAROVNI%20OBCE/Rakovnik_272/542113_M%9Aeck%E9_%8Eehrovice/01_%DAzemn%ED_pl%E1n/01_ORIGIN%C1LY/542113_UP_PRV_STAV_02_2023_Msecke_Zehrovice_ORG/%DAP%20M%9Aeck%E9%20%8Eehrovice%20-%20text_%DAZ_Z1_a_Z2.pdf},542113.0
Mutějovice,{https://gis.kr-stredocesky.cz/docs/reg/%DAZEMN%CD%20PL%C1NOV%C1N%CD%20NA%20%DAROVNI%20OBCE/Rakovnik_272/542121_Mut%ECjovice/01_%DAzemn%ED_pl%E1n/01_ORIGIN%C1LY/542121_UP_PRV_STAV_01_2022_Mut%ECjovice_ORG/Mut%ECjovice%20text%20v%FDrok%20po%20zm%ECn%EC%20%E8.1.pdf},542121.0
Oráčov,{https://gis.kr-stredocesky.cz/docs/reg/%DAZEMN%CD%20PL%C1NOV%C1N%CD%20NA%20%DAROVNI%20OBCE/Rakovnik_272/542202_Or%E1%E8ov/02_%DAzemn%ED_pl%E1n-zm%ECna/542202_UP_ZM_01_2015_Oracov_ORG/I-1-2_Text-cast_UP-Oracov_Zmena-01_20151201_final.pdf},542202.0
Petrovice,{https://gis.kr-stredocesky.cz/docs/reg/%DAZEMN%CD%20PL%C1NOV%C1N%CD%20NA%20%DAROVNI%20OBCE/Rakovnik_272/542229_Petrovice/01_%DAzemn%ED_pl%E1n/01_ORIGIN%C1LY/542229_UP_PRV_STAV_02_2023_Petrovice_ORG/I_II_text_NO.pdf},542229.0
Pšovlky,{https://gis.kr-stredocesky.cz/docs/reg/%DAZEMN%CD%20PL%C1NOV%C1N%CD%20NA%20%DAROVNI%20OBCE/Rakovnik_272/542270_P%9Aovlky/02_%DAzemn%ED_pl%E1n-zm%ECna/542270_UP_ZM_02_2018_Psovlky_ORG/Z2_UP_Psovlky_text_VYDANA%20ZMENA_2018-09-25.pdf},542270.0
Ruda,{https://gis.kr-stredocesky.cz/docs/reg/%DAZEMN%CD%20PL%C1NOV%C1N%CD%20NA%20%DAROVNI%20OBCE/Rakovnik_272/542326_Ruda/01_%DAzemn%ED_pl%E1n/01_ORIGIN%C1LY/542326_UP_PRV_STAV_04_2020_Ruda_ORG/TEXT_UZ.pdf},542326.0
Rynholec,{https://gis.kr-stredocesky.cz/docs/reg/%DAZEMN%CD%20PL%C1NOV%C1N%CD%20NA%20%DAROVNI%20OBCE/Rakovnik_272/542334_Rynholec/01_%DAzemn%ED_pl%E1n/01_ORIGIN%C1LY/542334_UP_PRV_STAV_05_2024_Rynholec_ORG/%DApln%E9%20zn%ECn%ED%20po%20Z5_text.pdf},542334.0
Senomaty,{https://gis.kr-stredocesky.cz/docs/reg/%DAZEMN%CD%20PL%C1NOV%C1N%CD%20NA%20%DAROVNI%20OBCE/Rakovnik_272/542377_Senomaty/01_%DAzemn%ED_pl%E1n/01_ORIGIN%C1LY/542377_UP_PRV_STAV_03_2024_Senomaty_ORG/542377_Text.pdf},542377.0
Sýkořice,{https://gis.kr-stredocesky.cz/docs/reg/%DAZEMN%CD%20PL%C1NOV%C1N%CD%20NA%20%DAROVNI%20OBCE/Rakovnik_272/542466_S%FDko%F8ice/01_%DAzemn%ED_pl%E1n/01_ORIGIN%C1LY/542466_UP_PRV_STAV_03_2019_Sykorice_ORG/Textova_casta_UP_Sykorice_po_zmene_c3.pdf},542466.0
Šanov,{https://gis.kr-stredocesky.cz/docs/reg/%DAZEMN%CD%20PL%C1NOV%C1N%CD%20NA%20%DAROVNI%20OBCE/Rakovnik_272/542474_%8Aanov/01_%DAzemn%ED_pl%E1n/01_ORIGIN%C1LY/542474_UP_2024_Sanov_ORG/542474_text.pdf},542474.0
Všetaty,{https://gis.kr-stredocesky.cz/docs/reg/%DAZEMN%CD%20PL%C1NOV%C1N%CD%20NA%20%DAROVNI%20OBCE/Rakovnik_272/542598_V%9Aetaty/01_%DAzemn%ED_pl%E1n/01_ORIGIN%C1LY/542598_UP_2017_Vsetaty_ORG/I-1_Text-cast_UP-Vsetaty-u-Rakovnika_20170815_final.pdf},542598.0
Zavidov,{https://gis.kr-stredocesky.cz/docs/reg/%DAZEMN%CD%20PL%C1NOV%C1N%CD%20NA%20%DAROVNI%20OBCE/Rakovnik_272/542601_Zavidov/01_%DAzemn%ED_pl%E1n/01_ORIGIN%C1LY/542601_UP_PRV_STAV_02_2020_Zavidov_ORG/https___www.zavidov.cz_e_download.php_file%3Ddata_uredni_deska_obsah714_12.pdf%26original%3DText%20-%20%FApln%E9%20zn%ECn%ED.pdf},542601.0
Zbečno,{https://gis.kr-stredocesky.cz/docs/reg/%DAZEMN%CD%20PL%C1NOV%C1N%CD%20NA%20%DAROVNI%20OBCE/Rakovnik_272/542610_Zbe%E8no/01_%DAzemn%ED_pl%E1n/01_ORIGIN%C1LY/542610_UP_PRV_STAV_01_2023_Zbecno_ORG/UZZ1_%DAP_ZBE%C8NO_TEXT.pdf},542610.0
Janov,{https://gis.kr-stredocesky.cz/docs/reg/%DAZEMN%CD%20PL%C1NOV%C1N%CD%20NA%20%DAROVNI%20OBCE/Rakovnik_272/565270_Janov/01_%DAzemn%ED_pl%E1n/01_ORIGIN%C1LY/565270_UP_PRV_STAV_03_2022_Janov_ORG/UZ%20UPO%20Janov%20po%20Z1%2B2%2B3_nabytaUcin_text_2022-06-30.pdf},565270.0
Hvozd,{https://gis.kr-stredocesky.cz/docs/reg/%DAZEMN%CD%20PL%C1NOV%C1N%CD%20NA%20%DAROVNI%20OBCE/Rakovnik_272/565334_Hvozd/01_%DAzemn%ED_pl%E1n/01_ORIGIN%C1LY/565334_UP_2010_Hvozd_ORG/%DAzemn%ED%20pl%E1n%20obce%20Hvozd%204_2010%20%96%20textov%E1%20%E8%E1st.pdf},565334.0
Krakov,{https://gis.kr-stredocesky.cz/docs/reg/%DAZEMN%CD%20PL%C1NOV%C1N%CD%20NA%20%DAROVNI%20OBCE/Rakovnik_272/565351_Krakov/01_%DAzemn%ED_pl%E1n/01_ORIGIN%C1LY/565351_UP_2013_Krakov_ORG/00_KRAKOV%20UP_Textova%20Cast_11_2013.pdf},565351.0
Kozojedy,{https://gis.kr-stredocesky.cz/docs/reg/%DAZEMN%CD%20PL%C1NOV%C1N%CD%20NA%20%DAROVNI%20OBCE/Rakovnik_272/565385_Kozojedy/01_%DAzemn%ED_pl%E1n/01_ORIGIN%C1LY/565385_UP_2012_Kozojedy_ORG/N%E1vrh%20-%20text.pdf},565385.0
Šípy,{https://gis.kr-stredocesky.cz/docs/reg/%DAZEMN%CD%20PL%C1NOV%C1N%CD%20NA%20%DAROVNI%20OBCE/Rakovnik_272/598496_%8A%EDpy/01_%DAzemn%ED_pl%E1n/01_ORIGIN%C1LY/598496_UP_PRV_STAV_01_2023_Sipy_ORG/UZUP%2BZ1-UP-SIPY-textova-cast.pdf},598496.0
Žďár,{https://gis.kr-stredocesky.cz/docs/reg/%DAZEMN%CD%20PL%C1NOV%C1N%CD%20NA%20%DAROVNI%20OBCE/Rakovnik_272/598518_%8E%EF%E1r/01_%DAzemn%ED_pl%E1n/01_ORIGIN%C1LY/598518_UP_2011_Zdar_ORG/00_Textova%20Cast.pdf},598518.0
Klokočná,{https://gis.kr-stredocesky.cz/docs/reg/%DAZEMN%CD%20PL%C1NOV%C1N%CD%20NA%20%DAROVNI%20OBCE/Ricany_221/513628_Kloko%E8n%E1/01_%DAzemn%ED_pl%E1n/01_ORIGIN%C1LY/513628_UP_PRV_STAV_02_03_2022_Klokocna_ORG/00_%DAP_Kloko%E8n%E1_%DApln%E9%20zn%ECn%ED%20po%20vyd%E1n%ED%20ZM2_ZM3_TEXT.pdf},513628.0
Kostelec nad Černými lesy,{https://gis.kr-stredocesky.cz/docs/reg/%DAZEMN%CD%20PL%C1NOV%C1N%CD%20NA%20%DAROVNI%20OBCE/Ricany_221/533416_Kostelec_nad_%C8ern%FDmi_lesy/01_%DAzemn%ED_pl%E1n/01_ORIGIN%C1LY/533416_UP_PRV_STAV_02_2024_Kostelec_nad_Cernymi_lesy_ORG/533416_text%20%281%29.pdf},533416.0
Nučice,{https://gis.kr-stredocesky.cz/docs/reg/%DAZEMN%CD%20PL%C1NOV%C1N%CD%20NA%20%DAROVNI%20OBCE/Ricany_221/533548_Nu%E8ice/01_%DAzemn%ED_pl%E1n/01_ORIGIN%C1LY/533548_UP_PRV_STAV_01_2022_Nucice_ORG/01_TEXTOV%C1%20%C8%C1ST_%DAZ_%DAP_Nu%E8ic_PV_po_Z1_06-2022.pdf},533548.0
Oleška,{https://gis.kr-stredocesky.cz/docs/reg/%DAZEMN%CD%20PL%C1NOV%C1N%CD%20NA%20%DAROVNI%20OBCE/Ricany_221/533564_Ole%9Aka/01_%DAzemn%ED_pl%E1n/01_ORIGIN%C1LY/533564_UP_PRV_STAV_04_2022_Oleska_ORG/0.OLE%8AKA%20%DAZpoZ4_text.pdf},533564.0
Čestlice,{https://gis.kr-stredocesky.cz/docs/reg/%DAZEMN%CD%20PL%C1NOV%C1N%CD%20NA%20%DAROVNI%20OBCE/Ricany_221/538141_%C8estlice/01_%DAzemn%ED_pl%E1n/01_ORIGIN%C1LY/538141_UP_PRV_STAV_04_2023_Cestlice_ORG/%DAZpoZ4_TEXT.pdf},538141.0
Dobřejovice,{https://gis.kr-stredocesky.cz/docs/reg/%DAZEMN%CD%20PL%C1NOV%C1N%CD%20NA%20%DAROVNI%20OBCE/Ricany_221/538167_Dob%F8ejovice/01_%DAzemn%ED_pl%E1n/01_ORIGIN%C1LY/538167_UP_PRV_STAV_05_2024_Dobrejovice_ORG/01_A_TEXTOV%C1%20%C8%C1ST_%DAZ_%DAP_Dob%F8ejovic_po_Z5_04-2024.pdf},538167.0
Hrusice,{https://gis.kr-stredocesky.cz/docs/reg/%DAZEMN%CD%20PL%C1NOV%C1N%CD%20NA%20%DAROVNI%20OBCE/Ricany_221/538248_Hrusice/01_%DAzemn%ED_pl%E1n/01_ORIGIN%C1LY/538248_UP_2021_Hrusice_ORG/HRUSICE_textova%20cast_10-2021.pdf},538248.0
